0,0.200247321125287,9999,0,0.200247321125287,765.779968261719,-0,0,51.0784912109375,0,0,2,0,3
0,0.200247321125287,9999,0,0.200247321125287,-513.636047363281,-0,0,48.149829864502,0,0,2,0,6
0,0.200247321125287,9999,0,0.200247321125287,1847.37731933594,-0,0,48.8316650390625,0,0,2,0,7
0,0.200247321125287,9999,0,0.200247321125287,646.972351074219,-0,0,43.8357162475586,0,0,2,0,10
0,0.200247321125287,9999,0,0.200247321125287,1908.75720214844,-0,0,38.5777549743652,0,0,2,0,11
0,0.200247321125287,9999,0,0.200247321125287,1828.21533203125,-0,0,51.6124649047852,0,0,2,0,13
0,0.200247321125287,9999,0,0.200247321125287,-2789.18310546875,-0,0,49.4646263122559,0,0,2,0,16
0,0.200247321125287,9999,0,0.200247321125287,2623.44262695312,-0,0,48.7440452575684,0,0,2,0,19
0,0.200247321125287,9999,0,0.200247321125287,-2967.0888671875,-0,0,42.1845207214355,0,0,2,0,20
0,0.200247321125287,9999,0,0.200247321125287,-410.812194824219,-0,0,52.6155281066895,0,0,2,0,23
0,0.200247321125287,9999,0,0.200247321125287,-3324.11157226562,-0,0,42.5247230529785,0,0,2,0,30
0,0.200247321125287,9999,0,0.200247321125287,-3066.10009765625,-0,0,39.6571197509766,0,0,2,0,32
0,0.200247321125287,9999,0,0.200247321125287,-149.675186157227,-0,0,47.5359802246094,0,0,2,13,133
0,0.200247321125287,9999,0,0.200247321125287,144.680969238281,-0,0,50.1919898986816,0,0,2,13,138
0,0.400247221335956,9999,0,0.400247221335956,795.925720214844,-0,0,51.0832443237305,0,0,2,0,3
0,0.400247221335956,9999,0,0.400247221335956,-502.56494140625,-0,0,48.2093772888184,0,0,2,0,6
0,0.400247221335956,9999,0,0.400247221335956,1849.72302246094,-0,0,48.7769508361816,0,0,2,0,7
0,0.400247221335956,9999,0,0.400247221335956,649.859436035156,-0,0,43.9054527282715,0,0,2,0,10
0,0.400247221335956,9999,0,0.400247221335956,1899.36840820312,-0,0,38.6489791870117,0,0,2,0,11
0,0.400247221335956,9999,0,0.400247221335956,1851.841796875,-0,0,51.609001159668,0,0,2,0,13
0,0.400247221335956,9999,0,0.400247221335956,-2801.67431640625,-0,0,49.4787979125977,0,0,2,0,16
0,0.400247221335956,9999,0,0.400247221335956,2620.8349609375,-0,0,48.8313522338867,0,0,2,0,19
0,0.400247221335956,9999,0,0.400247221335956,-2977.88061523438,-0,0,42.3607292175293,0,0,2,0,20
0,0.400247221335956,9999,0,0.400247221335956,-433.740203857422,-0,0,52.6128311157227,0,0,2,0,23
0,0.400247221335956,9999,0,0.400247221335956,-3320.38037109375,-0,0,42.5271148681641,0,0,2,0,30
0,0.400247221335956,9999,0,0.400247221335956,-3072.88134765625,-0,0,39.6030120849609,0,0,2,0,32
0,0.400247221335956,9999,0,0.400247221335956,-112.829727172852,-0,0,47.7786598205566,0,0,2,13,133
0,0.400247221335956,9999,0,0.400247221335956,106.927474975586,-0,0,50.448356628418,0,0,2,13,138
0,0.60024712067463,9999,0,0.60024712067463,781.618286132812,-0,0,51.0930976867676,0,0,2,0,3
0,0.60024712067463,9999,0,0.60024712067463,-502.413604736328,-0,0,48.2523536682129,0,0,2,0,6
0,0.60024712067463,9999,0,0.60024712067463,1845.95703125,-0,0,48.7508964538574,0,0,2,0,7
0,0.60024712067463,9999,0,0.60024712067463,650.959533691406,-0,0,43.9602203369141,0,0,2,0,10
0,0.60024712067463,9999,0,0.60024712067463,1912.44763183594,-0,0,38.6884002685547,0,0,2,0,11
0,0.60024712067463,9999,0,0.60024712067463,1830.15368652344,-0,0,51.6081237792969,0,0,2,0,13
0,0.60024712067463,9999,0,0.60024712067463,-2808.3916015625,-0,0,49.481502532959,0,0,2,0,16
0,0.60024712067463,9999,0,0.60024712067463,2633.57641601562,-0,0,48.9007949829102,0,0,2,0,19
0,0.60024712067463,9999,0,0.60024712067463,-2980.47094726562,-0,0,42.4442100524902,0,0,2,0,20
0,0.60024712067463,9999,0,0.60024712067463,-409.403594970703,-0,0,52.6179275512695,0,0,2,0,23
0,0.60024712067463,9999,0,0.60024712067463,-3332.41186523438,-0,0,42.5204315185547,0,0,2,0,30
0,0.60024712067463,9999,0,0.60024712067463,-3063.02685546875,-0,0,39.5561294555664,0,0,2,0,32
0,0.60024712067463,9999,0,0.60024712067463,-116.071899414062,-0,0,47.9258499145508,0,0,2,13,133
0,0.60024712067463,9999,0,0.60024712067463,122.736671447754,-0,0,50.6193695068359,0,0,2,13,138
0,0.800247020727965,9999,0,0.800247020727965,785.861633300781,-0,0,51.1133499145508,0,0,3,0,3
0,0.800247020727965,9999,0,0.800247020727965,-504.549835205078,-0,0,48.2885322570801,0,0,3,0,6
0,0.800247020727965,9999,0,0.800247020727965,1853.34350585938,-0,0,48.7354125976562,0,0,2,0,7
0,0.800247020727965,9999,0,0.800247020727965,628.019897460938,-0,0,44.0190124511719,0,0,2,0,10
0,0.800247020727965,9999,0,0.800247020727965,1916.615234375,-0,0,38.6382942199707,0,0,2,0,11
0,0.800247020727965,9999,0,0.800247020727965,1831.9755859375,-0,0,51.6057395935059,0,0,3,0,13
0,0.800247020727965,9999,0,0.800247020727965,-2797.84423828125,-0,0,49.4922485351562,0,0,3,0,16
0,0.800247020727965,9999,0,0.800247020727965,2615.86962890625,-0,0,48.9613914489746,0,0,2,0,19
0,0.800247020727965,9999,0,0.800247020727965,-2970.43017578125,-0,0,42.5805854797363,0,0,2,0,20
0,0.800247020727965,9999,0,0.800247020727965,-418.955474853516,-0,0,52.6120185852051,0,0,3,0,23
0,0.800247020727965,9999,0,0.800247020727965,-3308.13916015625,-0,0,42.4845809936523,0,0,2,0,30
0,0.800247020727965,9999,0,0.800247020727965,-3062.14208984375,-0,0,39.5803375244141,0,0,3,0,32
0,0.800247020727965,9999,0,0.800247020727965,-40.8210334777832,-0,0,48.0626220703125,0,0,2,13,133
0,0.800247020727965,9999,0,0.800247020727965,53.8711891174316,-0,0,50.7589492797852,0,0,3,13,138
0,1.00024691951174,9999,1,0.000246919511736631,781.501892089844,-0,0,51.1052017211914,0,0,3,0,3
0,1.00024691951174,9999,1,0.000246919511736631,-507.995727539062,-0,0,48.3266830444336,0,0,3,0,6
0,1.00024691951174,9999,1,0.000246919511736631,1853.82092285156,-0,0,48.7083625793457,0,0,3,0,7
0,1.00024691951174,9999,1,0.000246919511736631,647.309936523438,-0,0,44.0388641357422,0,0,3,0,10
0,1.00024691951174,9999,1,0.000246919511736631,1908.72814941406,-0,0,38.6327285766602,0,0,3,0,11
0,1.00024691951174,9999,1,0.000246919511736631,1845.57287597656,-0,0,51.599609375,0,0,3,0,13
0,1.00024691951174,9999,1,0.000246919511736631,-2797.51245117188,-0,0,49.4971237182617,0,0,3,0,16
0,1.00024691951174,9999,1,0.000246919511736631,2623.26220703125,-0,0,48.9710922241211,0,0,3,0,19
0,1.00024691951174,9999,1,0.000246919511736631,-2968.34033203125,-0,0,42.6283988952637,0,0,3,0,20
0,1.00024691951174,9999,1,0.000246919511736631,-421.231384277344,-0,0,52.5945854187012,0,0,3,0,23
0,1.00024691951174,9999,1,0.000246919511736631,-3323.01708984375,-0,0,42.4382019042969,0,0,3,0,30
0,1.00024691951174,9999,1,0.000246919511736631,-3067.0546875,-0,0,39.6055564880371,0,0,3,0,32
0,1.00024691951174,9999,1,0.000246919511736631,-17.3109588623047,-0,0,48.2262954711914,0,0,2,13,133
0,1.00024691951174,9999,1,0.000246919511736631,14.272518157959,-0,0,50.9227333068848,0,0,3,13,138
0,1.20024682184915,9999,1,0.200246821849153,781.810363769531,-0,0,51.1038360595703,0,0,3,0,3
0,1.20024682184915,9999,1,0.200246821849153,-508.240203857422,-0,0,48.3379821777344,0,0,3,0,6
0,1.20024682184915,9999,1,0.200246821849153,1853.57641601562,-0,0,48.6803283691406,0,0,3,0,7
0,1.20024682184915,9999,1,0.200246821849153,645.621887207031,-0,0,44.0792694091797,0,0,3,0,10
0,1.20024682184915,9999,1,0.200246821849153,1908.50109863281,-0,0,38.5866241455078,0,0,3,0,11
0,1.20024682184915,9999,1,0.200246821849153,1845.75329589844,-0,0,51.6003952026367,0,0,3,0,13
0,1.20024682184915,9999,1,0.200246821849153,-2797.55322265625,-0,0,49.4887733459473,0,0,3,0,16
0,1.20024682184915,9999,1,0.200246821849153,2623.29125976562,-0,0,49.0036468505859,0,0,3,0,19
0,1.20024682184915,9999,1,0.200246821849153,-2968.83520507812,-0,0,42.7100410461426,0,0,3,0,20
0,1.20024682184915,9999,1,0.200246821849153,-421.464202880859,-0,0,52.5872650146484,0,0,3,0,23
0,1.20024682184915,9999,1,0.200246821849153,-3323.51782226562,-0,0,42.4163131713867,0,0,3,0,30
0,1.20024682184915,9999,1,0.200246821849153,-3067.42138671875,-0,0,39.5412101745605,0,0,3,0,32
0,1.20024682184915,9999,1,0.200246821849153,-12.0489854812622,-0,0,48.3441696166992,0,0,2,13,133
0,1.20024682184915,9999,1,0.200246821849153,6.40866327285767,-0,0,51.0369491577148,0,0,3,13,138
0,1.40024672233075,9999,1,0.400246722330748,781.490234375,-0,0,51.0908546447754,0,0,3,0,3
0,1.40024672233075,9999,1,0.400246722330748,-508.3798828125,-0,0,48.3587265014648,0,0,3,0,6
0,1.40024672233075,9999,1,0.400246722330748,1853.69287109375,-0,0,48.6592330932617,0,0,3,0,7
0,1.40024672233075,9999,1,0.400246722330748,646.279663085938,-0,0,44.1184425354004,0,0,3,0,10
0,1.40024672233075,9999,1,0.400246722330748,1908.87365722656,-0,0,38.6054954528809,0,0,3,0,11
0,1.40024672233075,9999,1,0.400246722330748,1845.70666503906,-0,0,51.6106376647949,0,0,3,0,13
0,1.40024672233075,9999,1,0.400246722330748,-2797.53588867188,-0,0,49.4929122924805,0,0,3,0,16
0,1.40024672233075,9999,1,0.400246722330748,2622.94775390625,-0,0,49.0261459350586,0,0,3,0,19
0,1.40024672233075,9999,1,0.400246722330748,-2968.49755859375,-0,0,42.7074966430664,0,0,3,0,20
0,1.40024672233075,9999,1,0.400246722330748,-421.522430419922,-0,0,52.5777244567871,0,0,3,0,23
0,1.40024672233075,9999,1,0.400246722330748,-3323.6982421875,-0,0,42.4123229980469,0,0,3,0,30
0,1.40024672233075,9999,1,0.400246722330748,-3066.28637695312,-0,0,39.5340194702148,0,0,3,0,32
0,1.40024672233075,9999,1,0.400246722330748,-11.152587890625,-0,0,48.4674377441406,0,0,2,13,133
0,1.40024672233075,9999,1,0.400246722330748,4.77884912490845,-0,0,51.1663131713867,0,0,3,13,138
0,1.60024662430901,9999,1,0.600246624309012,782.549621582031,-0,0,51.0887680053711,0,0,5,0,3
0,1.60024662430901,9999,1,0.600246624309012,-509.247192382812,-0,0,48.3714332580566,0,0,5,0,6
0,1.60024662430901,9999,1,0.600246624309012,1855.42163085938,-0,0,48.6461334228516,0,0,4,0,7
0,1.60024662430901,9999,1,0.600246624309012,644.49267578125,-0,0,44.134147644043,0,0,4,0,10
0,1.60024662430901,9999,1,0.600246624309012,1909.03088378906,-0,0,38.6142425537109,0,0,4,0,11
0,1.60024662430901,9999,1,0.600246624309012,1845.50305175781,-0,0,51.6138610839844,0,0,5,0,13
0,1.60024662430901,9999,1,0.600246624309012,-2797.37280273438,-0,0,49.4827499389648,0,0,5,0,16
0,1.60024662430901,9999,1,0.600246624309012,2620.63696289062,-0,0,49.0417098999023,0,0,4,0,19
0,1.60024662430901,9999,1,0.600246624309012,-2968.60815429688,-0,0,42.7213478088379,0,0,3,0,20
0,1.60024662430901,9999,1,0.600246624309012,-420.614379882812,-0,0,52.5766372680664,0,0,5,0,23
0,1.60024662430901,9999,1,0.600246624309012,-3317.29541015625,-0,0,42.4295616149902,0,0,4,0,30
0,1.60024662430901,9999,1,0.600246624309012,-3065.66357421875,-0,0,39.5236358642578,0,0,5,0,32
0,1.60024662430901,9999,1,0.600246624309012,-4.89526414871216,-0,0,48.4361991882324,0,0,3,13,133
0,1.60024662430901,9999,1,0.600246624309012,3.31783676147461,-0,0,51.2239761352539,0,0,5,13,138
0,1.80024652509366,9999,1,0.800246525093657,780.97802734375,-0,0,51.0903511047363,0,0,5,0,3
0,1.80024652509366,9999,1,0.800246525093657,-508.484649658203,-0,0,48.3829917907715,0,0,5,0,6
0,1.80024652509366,9999,1,0.800246525093657,1853.73937988281,-0,0,48.6243515014648,0,0,5,0,7
0,1.80024652509366,9999,1,0.800246525093657,646.203979492188,-0,0,44.1434516906738,0,0,5,0,10
0,1.80024652509366,9999,1,0.800246525093657,1908.966796875,-0,0,38.5662460327148,0,0,5,0,11
0,1.80024652509366,9999,1,0.800246525093657,1845.44482421875,-0,0,51.6105499267578,0,0,5,0,13
0,1.80024652509366,9999,1,0.800246525093657,-2797.72802734375,-0,0,49.4805107116699,0,0,5,0,16
